Match ID,Date,Venue,Bat First,Bat Second,Innings,Over,Ball,Batter,Non Striker,Bowler,Batter Runs,Extra Runs,Runs From Ball,Ball Rebowled,Extra Type ,Wicket,Method,Player Out,Innings Runs,Innings Wickets,Target Score,Runs to Get,Balls Remaining,Winner,Chased Successfully,Total Batter Runs,Total Non Striker Runs,Batter Balls Faced,Non Striker Balls Faced,Player Out Runs,Player Out Balls Faced,Bowler Runs Conceded,Valid Ball,match_no,fielder
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,15,2,MJ Santner,RA Jadeja,Arshdeep Singh,4,0,4,,[],0,,,1938,53,1993,0,34,CSK,0,7,16,6,135,,,4,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,15,3,MJ Santner,RA Jadeja,Arshdeep Singh,1,0,1,,[],0,,,1939,53,1993,0,33,CSK,0,8,16,7,135,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,15,4,RA Jadeja,MJ Santner,Arshdeep Singh,1,0,1,,[],0,,,1940,53,1993,0,32,CSK,0,17,8,13,7,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,15,5,MJ Santner,RA Jadeja,Arshdeep Singh,1,0,1,,[],0,,,1941,53,1993,0,31,CSK,0,9,17,8,136,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,15,6,RA Jadeja,MJ Santner,Arshdeep Singh,1,0,1,,[],0,,,1942,53,1993,0,30,CSK,0,18,9,14,8,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,16,1,RA Jadeja,MJ Santner,RD Chahar,1,0,1,,[],0,,,1943,53,1993,0,29,CSK,0,19,9,15,8,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,16,2,MJ Santner,RA Jadeja,RD Chahar,1,0,1,,[],0,,,1944,53,1993,0,28,CSK,0,10,19,9,138,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,16,3,RA Jadeja,MJ Santner,RD Chahar,1,0,1,,[],0,,,1945,53,1993,0,27,CSK,0,20,10,16,9,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,16,4,MJ Santner,RA Jadeja,RD Chahar,1,0,1,,[],0,,,1946,53,1993,0,26,CSK,0,11,20,10,139,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,16,5,RA Jadeja,MJ Santner,RD Chahar,1,0,1,,[],0,,,1947,53,1993,0,25,CSK,0,21,11,17,10,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,16,6,MJ Santner,RA Jadeja,RD Chahar,0,0,0,,[],1,caught,MJ Santner,1947,54,1993,0,24,CSK,0,11,21,11,140,11,11,0,1,53,SM Curran
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,17,1,RA Jadeja,SN Thakur,SM Curran,1,0,1,,[],0,,,1948,54,1993,0,23,CSK,0,22,0,18,0,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,17,2,SN Thakur,RA Jadeja,SM Curran,4,0,4,,[],0,,,1952,54,1993,0,22,CSK,0,4,22,1,141,,,4,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,17,3,SN Thakur,RA Jadeja,SM Curran,6,0,6,,[],0,,,1958,54,1993,0,21,CSK,0,10,22,2,141,,,6,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,17,4,SN Thakur,RA Jadeja,SM Curran,1,0,1,,[],0,,,1959,54,1993,0,20,CSK,0,11,22,3,141,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,17,5,RA Jadeja,SN Thakur,SM Curran,1,0,1,,[],0,,,1960,54,1993,0,19,CSK,0,23,11,19,3,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,17,6,SN Thakur,RA Jadeja,SM Curran,1,0,1,,[],0,,,1961,54,1993,0,18,CSK,0,12,23,4,142,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,18,1,SN Thakur,RA Jadeja,RD Chahar,4,0,4,,[],0,,,1965,54,1993,0,17,CSK,0,16,23,5,142,,,4,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,18,2,SN Thakur,RA Jadeja,RD Chahar,1,0,1,,[],0,,,1966,54,1993,0,16,CSK,0,17,23,6,142,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,18,3,RA Jadeja,SN Thakur,RD Chahar,6,0,6,,[],0,,,1972,54,1993,0,15,CSK,0,29,17,20,6,,,6,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,18,4,RA Jadeja,SN Thakur,RD Chahar,1,0,1,,[],0,,,1973,54,1993,0,14,CSK,0,30,17,21,6,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,18,5,SN Thakur,RA Jadeja,RD Chahar,0,1,1,,['wides'],0,,,1974,54,1993,0,13,CSK,0,17,30,6,0,,,1,0,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,18,5,SN Thakur,RA Jadeja,RD Chahar,0,0,0,,[],0,,,1974,54,1993,0,13,CSK,0,17,30,7,144,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,18,6,SN Thakur,RA Jadeja,RD Chahar,0,0,0,,[],0,,,1974,54,1993,0,12,CSK,0,17,30,8,144,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,19,1,RA Jadeja,SN Thakur,HV Patel,1,0,1,,[],0,,,1975,54,1993,0,11,CSK,0,31,17,22,8,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,19,2,SN Thakur,RA Jadeja,HV Patel,0,0,0,,[],0,,,1975,54,1993,0,10,CSK,0,17,31,9,145,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,19,3,SN Thakur,RA Jadeja,HV Patel,0,0,0,,[],0,,,1975,54,1993,0,9,CSK,0,17,31,10,145,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,19,4,SN Thakur,RA Jadeja,HV Patel,0,0,0,,[],1,bowled,SN Thakur,1975,55,1993,0,8,CSK,0,17,31,11,145,17,11,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,19,5,MS Dhoni,RA Jadeja,HV Patel,0,0,0,,[],1,bowled,MS Dhoni,1975,56,1993,0,7,CSK,0,0,31,1,145,0,1,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,19,6,TU Deshpande,RA Jadeja,HV Patel,0,1,1,,['wides'],0,,,1976,56,1993,0,6,CSK,0,0,31,0,0,,,1,0,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,19,6,TU Deshpande,RA Jadeja,HV Patel,0,0,0,,[],0,,,1976,56,1993,0,6,CSK,0,0,31,1,145,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,20,1,RA Jadeja,TU Deshpande,Arshdeep Singh,4,0,4,,[],0,,,1980,56,1993,0,5,CSK,0,35,0,23,1,,,4,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,20,2,RA Jadeja,TU Deshpande,Arshdeep Singh,2,0,2,,[],0,,,1982,56,1993,0,4,CSK,0,37,0,24,1,,,2,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,20,3,RA Jadeja,TU Deshpande,Arshdeep Singh,0,1,1,,['wides'],0,,,1983,56,1993,0,3,CSK,0,37,0,24,0,,,1,0,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,20,3,RA Jadeja,TU Deshpande,Arshdeep Singh,6,0,6,,[],0,,,1989,56,1993,0,3,CSK,0,43,0,25,1,,,6,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,20,4,RA Jadeja,TU Deshpande,Arshdeep Singh,0,0,0,,[],1,caught,RA Jadeja,1989,57,1993,0,2,CSK,0,43,0,26,1,43,26,0,1,53,SM Curran
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,20,5,RJ Gleeson,TU Deshpande,Arshdeep Singh,2,0,2,,[],0,,,1991,57,1993,0,1,CSK,0,2,0,1,1,,,2,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",CSK,PBKS,1,20,6,RJ Gleeson,TU Deshpande,Arshdeep Singh,0,1,1,,['legbyes'],0,,,1992,57,1993,0,0,CSK,0,2,0,2,1,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,1,1,P Simran Singh,JM Bairstow,MJ Santner,0,0,0,,[],0,,,1808,63,1993,185,119,CSK,0,0,0,1,151,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,1,2,P Simran Singh,JM Bairstow,MJ Santner,1,0,1,,[],0,,,1809,63,1993,184,118,CSK,0,1,0,2,151,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,1,3,JM Bairstow,P Simran Singh,MJ Santner,0,0,0,,[],0,,,1809,63,1993,184,117,CSK,0,0,1,1,138,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,1,4,JM Bairstow,P Simran Singh,MJ Santner,0,0,0,,[],0,,,1809,63,1993,184,116,CSK,0,0,1,2,138,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,1,5,JM Bairstow,P Simran Singh,MJ Santner,1,0,1,,[],0,,,1810,63,1993,183,115,CSK,0,1,1,3,138,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,1,6,P Simran Singh,JM Bairstow,MJ Santner,0,0,0,,[],0,,,1810,63,1993,183,114,CSK,0,1,1,3,154,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,2,1,JM Bairstow,P Simran Singh,TU Deshpande,0,1,1,,['wides'],0,,,1811,63,1993,182,113,CSK,0,1,1,3,0,,,1,0,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,2,1,JM Bairstow,P Simran Singh,TU Deshpande,4,0,4,,[],0,,,1815,63,1993,178,113,CSK,0,5,1,4,139,,,4,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,2,2,JM Bairstow,P Simran Singh,TU Deshpande,2,0,2,,[],0,,,1817,63,1993,176,112,CSK,0,7,1,5,139,,,2,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,2,3,JM Bairstow,P Simran Singh,TU Deshpande,0,0,0,,[],1,bowled,JM Bairstow,1817,64,1993,176,111,CSK,0,7,1,6,139,7,6,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,2,4,RR Rossouw,P Simran Singh,TU Deshpande,0,0,0,,[],0,,,1817,64,1993,176,110,CSK,0,0,1,1,139,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,2,5,RR Rossouw,P Simran Singh,TU Deshpande,0,0,0,,[],0,,,1817,64,1993,176,109,CSK,0,0,1,2,139,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,2,6,RR Rossouw,P Simran Singh,TU Deshpande,0,0,0,,[],1,bowled,RR Rossouw,1817,65,1993,176,108,CSK,0,0,1,3,139,0,3,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,3,1,P Simran Singh,Shashank Singh,MJ Santner,0,0,0,,[],0,,,1817,65,1993,176,107,CSK,0,1,0,4,170,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,3,2,P Simran Singh,Shashank Singh,MJ Santner,0,0,0,,[],0,,,1817,65,1993,176,106,CSK,0,1,0,5,170,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,3,3,P Simran Singh,Shashank Singh,MJ Santner,0,0,0,,[],0,,,1817,65,1993,176,105,CSK,0,1,0,6,170,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,3,4,P Simran Singh,Shashank Singh,MJ Santner,0,0,0,,[],0,,,1817,65,1993,176,104,CSK,0,1,0,7,170,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,3,5,P Simran Singh,Shashank Singh,MJ Santner,1,0,1,,[],0,,,1818,65,1993,175,103,CSK,0,2,0,8,170,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,3,6,Shashank Singh,P Simran Singh,MJ Santner,1,0,1,,[],0,,,1819,65,1993,174,102,CSK,0,1,2,1,144,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,4,1,Shashank Singh,P Simran Singh,TU Deshpande,4,0,4,,[],0,,,1823,65,1993,170,101,CSK,0,5,2,2,144,,,4,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,4,2,Shashank Singh,P Simran Singh,TU Deshpande,0,0,0,,[],0,,,1823,65,1993,170,100,CSK,0,5,2,3,144,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,4,3,Shashank Singh,P Simran Singh,TU Deshpande,0,0,0,,[],0,,,1823,65,1993,170,99,CSK,0,5,2,4,144,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,4,4,Shashank Singh,P Simran Singh,TU Deshpande,0,0,0,,[],0,,,1823,65,1993,170,98,CSK,0,5,2,5,144,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,4,5,Shashank Singh,P Simran Singh,TU Deshpande,1,0,1,,[],0,,,1824,65,1993,169,97,CSK,0,6,2,6,144,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,4,6,P Simran Singh,Shashank Singh,TU Deshpande,0,0,0,,[],0,,,1824,65,1993,169,96,CSK,0,2,6,9,176,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,5,1,Shashank Singh,P Simran Singh,RJ Gleeson,0,1,1,,['wides'],0,,,1825,65,1993,168,95,CSK,0,6,2,6,0,,,1,0,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,5,1,Shashank Singh,P Simran Singh,RJ Gleeson,4,0,4,,[],0,,,1829,65,1993,164,95,CSK,0,10,2,7,145,,,4,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,5,2,Shashank Singh,P Simran Singh,RJ Gleeson,1,0,1,,[],0,,,1830,65,1993,163,94,CSK,0,11,2,8,145,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,5,3,P Simran Singh,Shashank Singh,RJ Gleeson,6,0,6,,[],0,,,1836,65,1993,157,93,CSK,0,8,11,10,178,,,6,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,5,4,P Simran Singh,Shashank Singh,RJ Gleeson,1,0,1,,[],0,,,1837,65,1993,156,92,CSK,0,9,11,11,178,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,5,5,Shashank Singh,P Simran Singh,RJ Gleeson,2,0,2,,[],0,,,1839,65,1993,154,91,CSK,0,13,9,9,147,,,2,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,5,6,Shashank Singh,P Simran Singh,RJ Gleeson,0,0,0,,[],0,,,1839,65,1993,154,90,CSK,0,13,9,10,147,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,6,1,P Simran Singh,Shashank Singh,TU Deshpande,6,0,6,,[],0,,,1845,65,1993,148,89,CSK,0,15,13,12,180,,,6,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,6,2,P Simran Singh,Shashank Singh,TU Deshpande,4,0,4,,[],0,,,1849,65,1993,144,88,CSK,0,19,13,13,180,,,4,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,6,3,P Simran Singh,Shashank Singh,TU Deshpande,0,0,0,,[],0,,,1849,65,1993,144,87,CSK,0,19,13,14,180,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,6,4,P Simran Singh,Shashank Singh,TU Deshpande,1,0,1,,[],0,,,1850,65,1993,143,86,CSK,0,20,13,15,180,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,6,5,Shashank Singh,P Simran Singh,TU Deshpande,4,0,4,,[],0,,,1854,65,1993,139,85,CSK,0,17,20,11,151,,,4,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,6,6,Shashank Singh,P Simran Singh,TU Deshpande,1,0,1,,[],0,,,1855,65,1993,138,84,CSK,0,18,20,12,151,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,7,1,Shashank Singh,P Simran Singh,RA Jadeja,2,0,2,,[],0,,,1857,65,1993,136,83,CSK,0,20,20,13,151,,,2,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,7,2,Shashank Singh,P Simran Singh,RA Jadeja,1,0,1,,[],0,,,1858,65,1993,135,82,CSK,0,21,20,14,151,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,7,3,P Simran Singh,Shashank Singh,RA Jadeja,1,0,1,,[],0,,,1859,65,1993,134,81,CSK,0,21,21,16,184,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,7,4,Shashank Singh,P Simran Singh,RA Jadeja,0,0,0,,[],0,,,1859,65,1993,134,80,CSK,0,21,21,15,152,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,7,5,Shashank Singh,P Simran Singh,RA Jadeja,1,0,1,,[],0,,,1860,65,1993,133,79,CSK,0,22,21,16,152,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,7,6,P Simran Singh,Shashank Singh,RA Jadeja,4,0,4,,[],0,,,1864,65,1993,129,78,CSK,0,25,22,17,186,,,4,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,8,1,Shashank Singh,P Simran Singh,MJ Santner,0,0,0,,[],0,,,1864,65,1993,129,77,CSK,0,22,25,17,153,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,8,2,Shashank Singh,P Simran Singh,MJ Santner,1,0,1,,[],0,,,1865,65,1993,128,76,CSK,0,23,25,18,153,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,8,3,P Simran Singh,Shashank Singh,MJ Santner,0,0,0,,[],0,,,1865,65,1993,128,75,CSK,0,25,23,18,188,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,8,4,P Simran Singh,Shashank Singh,MJ Santner,1,0,1,,[],0,,,1866,65,1993,127,74,CSK,0,26,23,19,188,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,8,5,Shashank Singh,P Simran Singh,MJ Santner,4,0,4,,[],0,,,1870,65,1993,123,73,CSK,0,27,26,19,155,,,4,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,8,6,Shashank Singh,P Simran Singh,MJ Santner,0,0,0,,[],1,caught,Shashank Singh,1870,66,1993,123,72,CSK,0,27,26,20,155,27,20,0,1,53,Simarjeet Singh
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,9,1,P Simran Singh,SM Curran,RA Jadeja,1,0,1,,[],0,,,1871,66,1993,122,71,CSK,0,27,0,20,149,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,9,2,SM Curran,P Simran Singh,RA Jadeja,1,0,1,,[],0,,,1872,66,1993,121,70,CSK,0,1,27,1,156,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,9,3,P Simran Singh,SM Curran,RA Jadeja,2,0,2,,[],0,,,1874,66,1993,119,69,CSK,0,29,1,21,150,,,2,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,9,4,P Simran Singh,SM Curran,RA Jadeja,1,0,1,,[],0,,,1875,66,1993,118,68,CSK,0,30,1,22,150,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,9,5,SM Curran,P Simran Singh,RA Jadeja,1,0,1,,[],0,,,1876,66,1993,117,67,CSK,0,2,30,2,158,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,9,6,P Simran Singh,SM Curran,RA Jadeja,0,0,0,,[],1,caught,P Simran Singh,1876,67,1993,117,66,CSK,0,30,2,23,151,30,23,0,1,53,Sameer Rizvi
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,10,1,SM Curran,JM Sharma,Simarjeet Singh,0,0,0,,[],0,,,1876,67,1993,117,65,CSK,0,2,0,3,102,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,10,2,SM Curran,JM Sharma,Simarjeet Singh,0,0,0,,[],0,,,1876,67,1993,117,64,CSK,0,2,0,4,102,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,10,3,SM Curran,JM Sharma,Simarjeet Singh,1,0,1,,[],0,,,1877,67,1993,116,63,CSK,0,3,0,5,102,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,10,4,JM Sharma,SM Curran,Simarjeet Singh,0,0,0,,[],1,caught,JM Sharma,1877,68,1993,116,62,CSK,0,0,3,1,154,0,1,0,1,53,MS Dhoni
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,10,5,Ashutosh Sharma,SM Curran,Simarjeet Singh,1,0,1,,[],0,,,1878,68,1993,115,61,CSK,0,1,3,1,154,,,1,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,10,6,SM Curran,Ashutosh Sharma,Simarjeet Singh,2,0,2,,[],0,,,1880,68,1993,113,60,CSK,0,5,1,6,82,,,2,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,11,1,Ashutosh Sharma,SM Curran,RA Jadeja,0,0,0,,[],0,,,1880,68,1993,113,59,CSK,0,1,5,2,155,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,11,2,Ashutosh Sharma,SM Curran,RA Jadeja,0,0,0,,[],0,,,1880,68,1993,113,58,CSK,0,1,5,3,155,,,0,1,53,
202453,5/5/2024,"Himachal Pradesh Cricket Association Stadium, Dharamsala, Dharamsala",PBKS,CSK,2,11,3,Ashutosh Sharma,SM Curran,RA Jadeja,1,0,1,,[],0,,,1881,68,1993,112,57,CSK,0,2,5,4,155,,,1,1,53,
